,comp-1,comp-2,y,return
0,0.00923212,0.3463417,0.0,0.005339735984802246
1,0.009116749,0.3401084,0.00065359477124183,0.01604936981201172
2,0.0,0.32501307,0.00130718954248366,0.01676140594482422
3,0.0314171,0.28942102,0.00196078431372549,0.017314212799072266
4,0.0765506,0.35951343,0.00261437908496732,0.01754932403564453
5,0.00996795,0.3550894,0.0032679738562091504,0.01776551818847656
6,0.015357368,0.35752973,0.00392156862745098,0.022929616928100586
7,0.016326755,0.35946727,0.004575163398692811,0.028091503143310548
8,0.025944557,0.260867,0.00522875816993464,0.028208646774291992
9,0.009253845,0.33163625,0.0058823529411764705,0.032940330505371096
10,0.008506381,0.33392498,0.006535947712418301,0.03676980972290039
11,0.022872372,0.26655582,0.00718954248366013,0.03821899795532226
12,0.025351506,0.26613972,0.00784313725490196,0.041038497924804684
13,0.008766708,0.3237013,0.00849673202614379,0.04281924819946289
14,0.084627904,0.39301038,0.009150326797385621,0.04423996353149414
15,0.027085884,0.27087682,0.00980392156862745,0.04501895523071289
16,0.25342295,0.39158547,0.01045751633986928,0.04722301483154297
17,0.01490906,0.32317,0.011111111111111112,0.0473194580078125
18,0.024875417,0.37683678,0.011764705882352941,0.05255868530273437
19,0.030425513,0.2612759,0.01241830065359477,0.05827384567260742
20,0.011947889,0.31506908,0.013071895424836602,0.05937987518310547
21,0.012009664,0.32072157,0.013725490196078431,0.060040149688720706
22,0.06804241,0.38449213,0.01437908496732026,0.06604060363769532
23,0.2317769,0.20682879,0.015032679738562092,0.06636338806152343
24,0.025701547,0.37827075,0.01568627450980392,0.06858676910400391
25,0.08946764,0.40104133,0.016339869281045753,0.06883843231201171
26,0.022765182,0.27391943,0.01699346405228758,0.0689556655883789
27,0.022471339,0.31472313,0.01764705882352941,0.07289911651611328
28,0.1012629,0.31974617,0.018300653594771243,0.07892169952392578
29,0.08071883,0.37305337,0.01895424836601307,0.07895751190185547
30,0.08282219,0.37463492,0.0196078431372549,0.07947039031982422
31,0.03790498,0.3092866,0.020261437908496733,0.07990283203125
32,0.0065294164,0.3198614,0.02091503267973856,0.0803612060546875
33,0.11276524,0.3485084,0.021568627450980392,0.08281334686279297
34,0.06959062,0.2821727,0.022222222222222223,0.08342687225341797
35,0.025944982,0.37863782,0.02287581699346405,0.08364817810058593
36,0.087322295,0.34058586,0.023529411764705882,0.08878370666503907
37,0.09082552,0.37873596,0.024183006535947713,0.09098784637451172
38,0.1164108,0.36579382,0.02483660130718954,0.09100397491455078
39,0.24419293,0.37765345,0.025490196078431372,0.09175606536865234
40,0.1765021,0.27474213,0.026143790849673203,0.09288721466064453
41,0.031794023,0.274666,0.02679738562091503,0.093835693359375
42,0.10893292,0.34710598,0.027450980392156862,0.09402595520019531
43,0.092961065,0.33627212,0.028104575163398694,0.0951191177368164
44,0.035405453,0.27445862,0.02875816993464052,0.09607782745361328
45,0.064473584,0.41223314,0.029411764705882353,0.09785781860351563
46,0.23095283,0.20782387,0.030065359477124184,0.10220736694335937
47,0.08301795,0.3009039,0.03071895424836601,0.10342935943603515
48,0.031618044,0.26751667,0.03137254901960784,0.10370398712158203
49,0.034916244,0.2669574,0.03202614379084967,0.10421821594238281
50,0.036942873,0.2678877,0.032679738562091505,0.10627767944335938
51,0.036884867,0.26370686,0.03333333333333333,0.1080927963256836
52,0.08369453,0.26680046,0.03398692810457516,0.12095010375976563
53,0.099905916,0.42449805,0.034640522875816995,0.12669176483154296
54,0.03128649,0.31759116,0.03529411764705882,0.12705824279785155
55,0.084104404,0.34465787,0.03594771241830065,0.12953509521484374
56,0.13720995,0.4430339,0.036601307189542485,0.13178919982910156
57,0.05120733,0.26394844,0.03725490196078431,0.1328543701171875
58,0.056473862,0.40250072,0.03790849673202614,0.13483636474609376
59,0.036966987,0.28885978,0.038562091503267976,0.1349172821044922
60,0.11706379,0.35349977,0.0392156862745098,0.1351528778076172
61,0.24230665,0.3879205,0.03986928104575163,0.13547198486328124
62,0.09724273,0.42234898,0.040522875816993466,0.14227645874023437
63,0.025599508,0.2895675,0.041176470588235294,0.14239787292480469
64,0.086147584,0.3054315,0.04183006535947712,0.14470460510253907
65,0.029237125,0.28269166,0.042483660130718956,0.1454368896484375
66,0.11572617,0.36275676,0.043137254901960784,0.1513696746826172
67,0.066746674,0.39249322,0.04379084967320261,0.1530613250732422
68,0.036698267,0.29697978,0.044444444444444446,0.15384780883789062
69,0.019881297,0.28154647,0.045098039215686274,0.15491287231445314
70,0.06853659,0.4215161,0.0457516339869281,0.1564927520751953
71,0.03198142,0.31853867,0.046405228758169936,0.157740478515625
72,0.17221631,0.51172507,0.047058823529411764,0.15793109130859376
73,0.06852976,0.27139425,0.04771241830065359,0.15952325439453124
74,0.1219734,0.34354845,0.048366013071895426,0.16128121948242188
75,0.09780216,0.4307554,0.049019607843137254,0.1614422149658203
76,0.059132345,0.40751243,0.04967320261437908,0.16504743957519533
77,0.08877956,0.4471022,0.05032679738562092,0.16531954956054687
78,0.08329647,0.40266532,0.050980392156862744,0.16611149597167968
79,0.08547313,0.29676643,0.05163398692810457,0.1663705291748047
80,0.06210459,0.40431306,0.05228758169934641,0.16651763916015624
81,0.06543734,0.41464403,0.052941176470588235,0.1761554718017578
82,0.08027626,0.4362571,0.05359477124183006,0.17647756958007813
83,0.095432155,0.44520086,0.0542483660130719,0.17968907165527342
84,0.21968026,0.25320768,0.054901960784313725,0.18136660766601562
85,0.07611472,0.37367323,0.05555555555555555,0.18155516052246093
86,0.14201891,0.42578843,0.05620915032679739,0.18586627197265626
87,0.043347623,0.3286925,0.056862745098039215,0.18850418090820312
88,0.15190668,0.45128664,0.05751633986928104,0.19045863342285158
89,0.06868083,0.3763254,0.05816993464052288,0.19171571350097658
90,0.06528805,0.3612636,0.058823529411764705,0.19225341796875
91,0.04271476,0.29883492,0.05947712418300653,0.19257839965820311
92,0.06414421,0.40066645,0.06013071895424837,0.1929713134765625
93,0.06795674,0.26319745,0.060784313725490195,0.194392333984375
94,0.07188631,0.33000094,0.06143790849673202,0.19461131286621094
95,0.055768996,0.27563494,0.06209150326797386,0.19631907653808595
96,0.07612367,0.3070408,0.06274509803921569,0.19647744750976562
97,0.08886303,0.27513778,0.06339869281045751,0.1967186737060547
98,0.2024689,0.21918485,0.06405228758169934,0.19684861755371094
99,0.07117321,0.26526996,0.06470588235294118,0.19777960205078124
100,0.05787974,0.34507063,0.06535947712418301,0.19853875732421875
101,0.061231345,0.31727982,0.06601307189542484,0.198657470703125
102,0.05651938,0.33043167,0.06666666666666667,0.19865843200683594
103,0.060798015,0.30777833,0.0673202614379085,0.19897117614746093
104,0.07012336,0.29578656,0.06797385620915032,0.19899942016601563
105,0.060760383,0.29784286,0.06862745098039216,0.19901023864746092
106,0.056516487,0.29749465,0.06928104575163399,0.19909333801269533
107,0.058330435,0.32362488,0.06993464052287582,0.19915850830078125
108,0.052658726,0.3257149,0.07058823529411765,0.19936630249023438
109,0.043315567,0.30639565,0.07124183006535947,0.19942816162109375
110,0.07158519,0.302132,0.0718954248366013,0.19949882507324218
111,0.063788004,0.29278556,0.07254901960784314,0.19954908752441405
112,0.052128114,0.31842983,0.07320261437908497,0.19962417602539062
113,0.07054027,0.32314324,0.0738562091503268,0.19963163757324218
114,0.06494269,0.31057003,0.07450980392156863,0.19964060974121095
115,0.058386765,0.30616993,0.07516339869281045,0.1996456604003906
116,0.054306444,0.318781,0.07581699346405228,0.19973942565917968
117,0.05076476,0.3099783,0.07647058823529412,0.1998583984375
