,comp-1,comp-2,y
0,0.06659944,0.799536,0.0
1,0.17715462,0.9911004,0.00065359477124183
2,0.16660297,0.73371243,0.00130718954248366
3,0.010191319,0.8406259,0.00196078431372549
4,0.037813574,0.87336886,0.00261437908496732
5,0.043305367,0.8721783,0.0032679738562091504
6,0.04406251,0.86700135,0.00392156862745098
7,0.03306368,0.8466154,0.004575163398692811
8,0.039124742,0.8379551,0.00522875816993464
9,0.055607915,0.877837,0.0058823529411764705
10,0.07158285,0.88186574,0.006535947712418301
11,0.036131244,0.88236165,0.00718954248366013
12,0.06582954,0.88142484,0.00784313725490196
13,0.002985985,0.84842175,0.00849673202614379
14,0.1297665,0.9423871,0.009150326797385621
15,0.061051965,0.88640076,0.00980392156862745
16,0.03840584,0.8638297,0.01045751633986928
17,0.05623703,0.8873467,0.011111111111111112
18,0.001563389,0.82579505,0.011764705882352941
19,0.1692396,0.8136379,0.01241830065359477
20,0.0,0.8272006,0.013071895424836602
21,0.03027571,0.8263295,0.013725490196078431
22,0.09475692,0.9034884,0.01437908496732026
23,0.07971273,0.5704231,0.015032679738562092
24,0.07578556,0.7477353,0.01568627450980392
25,0.05777184,0.90715545,0.016339869281045753
26,0.02916823,0.82909805,0.01699346405228758
27,0.08384525,0.873783,0.01764705882352941
28,0.0024006008,0.84947646,0.018300653594771243
29,0.08273041,0.7313541,0.01895424836601307
30,0.029617408,0.83895797,0.0196078431372549
31,0.015630208,0.81467164,0.020261437908496733
32,0.06560161,0.7557153,0.02091503267973856
33,0.07452106,0.90057665,0.021568627450980392
34,0.07915213,0.8572986,0.022222222222222223
35,0.078586966,0.7333683,0.02287581699346405
36,0.09897084,0.5203311,0.023529411764705882
37,0.026932385,0.82158065,0.024183006535947713
38,0.006375938,0.8173208,0.02483660130718954
39,0.0053977226,0.81832767,0.025490196078431372
40,0.20349875,0.8814286,0.026143790849673203
41,0.080873124,0.7256697,0.02679738562091503
42,0.08532374,0.88155395,0.027450980392156862
43,0.07624703,0.7393695,0.028104575163398694
44,0.067361325,0.7424281,0.02875816993464052
45,0.023099953,0.85778755,0.029411764705882353
46,0.03556801,0.81260324,0.030065359477124184
47,0.09632562,0.8746177,0.03071895424836601
48,0.15263063,0.8648451,0.03137254901960784
49,0.0530396,0.7494981,0.03202614379084967
50,0.17370956,0.76641953,0.032679738562091505
51,0.05598279,0.7398421,0.03333333333333333
52,0.06277009,0.893369,0.03398692810457516
53,0.05718042,0.7032625,0.034640522875816995
54,0.060165256,0.729332,0.03529411764705882
55,0.06295715,0.89918506,0.03594771241830065
56,0.19434749,0.729157,0.036601307189542485
57,0.057381514,0.9005007,0.03725490196078431
58,0.08479362,0.7417796,0.03790849673202614
59,0.07816438,0.75295025,0.038562091503267976
60,0.08355156,0.6925079,0.0392156862745098
61,0.1957419,0.81417614,0.03986928104575163
62,0.12833425,0.71045744,0.040522875816993466
63,0.19817337,0.8020733,0.041176470588235294
64,0.06800185,0.86959004,0.04183006535947712
65,0.07242941,0.6530133,0.042483660130718956
66,0.1413308,0.3159124,0.043137254901960784
67,0.0899186,0.8198352,0.04379084967320261
