,comp-1,comp-2,y
0,0.013208181,0.5913223,0.0
1,0.08769273,0.64424545,0.00065359477124183
2,0.09941342,0.81045413,0.00130718954248366
3,0.36226237,0.5614829,0.00196078431372549
4,0.19467023,0.53747505,0.00261437908496732
5,0.13525741,0.67169344,0.0032679738562091504
6,0.083738826,0.47303385,0.00392156862745098
7,0.08724996,0.5088196,0.004575163398692811
8,0.044227634,0.44684187,0.00522875816993464
9,0.042030405,0.69324124,0.0058823529411764705
10,0.14702825,0.4289368,0.006535947712418301
11,0.0036311902,0.56451946,0.00718954248366013
12,0.13427085,0.6810691,0.00784313725490196
13,0.05450743,0.52604413,0.00849673202614379
14,0.100022845,0.4320281,0.009150326797385621
15,0.06839809,0.53969544,0.00980392156862745
16,0.11637217,0.8182973,0.01045751633986928
17,0.14897953,0.4895624,0.011111111111111112
18,0.15357551,0.7601334,0.011764705882352941
19,0.19327395,0.6292348,0.01241830065359477
20,0.09935065,0.7964638,0.013071895424836602
21,0.15661745,0.4566224,0.013725490196078431
22,0.13295032,0.5882929,0.01437908496732026
23,0.16272266,0.7643274,0.015032679738562092
24,0.04478294,0.639789,0.01568627450980392
25,0.1058619,0.47637352,0.016339869281045753
26,0.14648461,0.383951,0.01699346405228758
27,0.05057246,0.6518592,0.01764705882352941
28,0.035299964,0.5654669,0.018300653594771243
29,0.113627695,0.4496601,0.01895424836601307
30,0.052133087,0.46784338,0.0196078431372549
31,0.035747673,0.4979952,0.020261437908496733
32,0.0957325,0.63671976,0.02091503267973856
33,0.26530454,0.77296865,0.021568627450980392
34,0.2987736,0.24959444,0.022222222222222223
35,0.18522455,0.3503457,0.02287581699346405
36,0.037779782,0.5312832,0.023529411764705882
37,0.08670018,0.49753165,0.024183006535947713
38,0.097992,0.65420294,0.02483660130718954
39,0.025638152,0.55853236,0.025490196078431372
40,0.03902096,0.4375779,0.026143790849673203
41,0.13779292,0.5724044,0.02679738562091503
42,0.12679765,0.6147596,0.027450980392156862
43,0.033707634,0.48758373,0.028104575163398694
44,0.09849622,0.74428314,0.02875816993464052
45,0.16216046,0.7636285,0.029411764705882353
46,0.045325026,0.5030421,0.030065359477124184
47,0.033609543,0.6363115,0.03071895424836601
48,0.1527435,0.6654684,0.03137254901960784
49,0.032333814,0.4914217,0.03202614379084967
50,0.036859963,0.5468247,0.032679738562091505
51,0.042254034,0.4316434,0.03333333333333333
52,0.0056984443,0.60364026,0.03398692810457516
