,comp-1,comp-2,y,return
0,0.09727197,0.9357573,0.0,-0.0671607437133789
1,0.07174704,0.93826437,0.00065359477124183,-0.06492845153808594
2,0.0,0.78432626,0.00130718954248366,-0.06359249877929687
3,0.07086851,0.9361311,0.00196078431372549,-0.06304025650024414
4,0.083489805,0.93609184,0.00261437908496732,-0.04947310638427734
5,0.07957162,0.93378127,0.0032679738562091504,-0.036503902435302736
6,0.07240047,0.9492583,0.00392156862745098,-0.016700342178344728
7,0.072597735,0.95381075,0.004575163398692811,-0.014098598480224609
8,0.16963345,0.76522857,0.00522875816993464,0.004585843563079834
9,0.09300837,0.75566584,0.0058823529411764705,0.006236660480499268
10,0.13936576,0.92047614,0.006535947712418301,0.011343219757080077
11,0.11372442,0.7592775,0.00718954248366013,0.016662485122680665
12,0.12138742,0.8741613,0.00784313725490196,0.025722551345825195
13,0.17487632,0.93720955,0.00849673202614379,0.027299537658691406
14,0.17325771,0.8813967,0.009150326797385621,0.028737651824951173
15,0.16548531,0.880003,0.00980392156862745,0.03388718032836914
16,0.17857096,0.88372195,0.01045751633986928,0.035274566650390624
17,0.1967258,0.8433076,0.011111111111111112,0.04303945159912109
18,0.19681929,0.8473462,0.011764705882352941,0.04491007232666016
19,0.15139942,0.8707777,0.01241830065359477,0.046198558807373044
20,0.13939552,0.87407887,0.013071895424836602,0.046952880859375
21,0.069919355,0.9088551,0.013725490196078431,0.047842273712158205
22,0.10717189,0.85172606,0.01437908496732026,0.050600223541259766
23,0.16161615,0.8630437,0.015032679738562092,0.05501136779785156
24,0.082596876,0.8935856,0.01568627450980392,0.05555036163330078
25,0.17722936,0.90233815,0.016339869281045753,0.06209315872192383
26,0.102364846,0.83964396,0.01699346405228758,0.06290361022949219
27,0.062341772,0.920243,0.01764705882352941,0.06765472412109375
28,0.18543644,0.8666548,0.018300653594771243,0.07447316741943359
29,0.058326837,0.8839033,0.01895424836601307,0.07477110290527343
30,0.08324337,0.8643599,0.0196078431372549,0.07500909423828125
31,0.12466471,0.8670906,0.020261437908496733,0.07555973815917968
32,0.13260032,0.88416827,0.02091503267973856,0.07866523742675781
33,0.07743073,0.8984591,0.021568627450980392,0.07895889282226562
34,0.16485973,0.91973865,0.022222222222222223,0.08182901000976563
35,0.08785139,0.9188027,0.02287581699346405,0.08251068115234375
36,0.18091084,0.87617326,0.023529411764705882,0.08279605102539063
