,comp-1,comp-2,y,return
0,0.15801297,0.8246171,0.0,-0.16639537048339845
1,0.1628438,0.8045673,0.00065359477124183,-0.1583800048828125
2,0.16711208,0.8024216,0.00130718954248366,-0.14363168334960938
3,0.1616115,0.83187705,0.00196078431372549,-0.13792881774902344
4,0.16285597,0.82494867,0.00261437908496732,-0.1349488067626953
5,0.16424306,0.82394964,0.0032679738562091504,-0.13408039855957032
6,0.10939617,0.7248819,0.00392156862745098,-0.1263242874145508
7,0.09381297,0.7903605,0.004575163398692811,-0.12441147613525391
8,0.10827146,0.67207223,0.00522875816993464,-0.12377020263671876
9,0.16477011,0.5188222,0.0058823529411764705,-0.12365604400634765
10,0.21697296,0.74743676,0.006535947712418301,-0.12292529296875
11,0.109483644,0.65561116,0.00718954248366013,-0.1210542984008789
12,0.1696305,0.81351775,0.00784313725490196,-0.12044094085693359
13,0.0867893,0.7700682,0.00849673202614379,-0.11591045379638672
14,0.08414713,0.779957,0.009150326797385621,-0.11589929962158203
15,0.087130055,0.7776626,0.00980392156862745,-0.11589861297607422
16,0.08099549,0.7774246,0.01045751633986928,-0.11589570617675782
17,0.08281344,0.76756394,0.011111111111111112,-0.11589056396484375
18,0.020946776,0.6532031,0.011764705882352941,-0.11379409790039062
19,0.068832844,0.7071942,0.01241830065359477,-0.11135528564453125
20,0.022240201,0.6422648,0.013071895424836602,-0.11067575073242188
21,0.1515141,0.70304585,0.013725490196078431,-0.10698963165283203
22,0.060243826,0.8544481,0.01437908496732026,-0.10573460388183593
23,0.08085783,0.63029355,0.015032679738562092,-0.0997286605834961
24,0.06487094,0.85337484,0.01568627450980392,-0.09402194213867188
25,0.07166238,0.62278247,0.016339869281045753,-0.09376704406738282
26,0.05599144,0.86093575,0.01699346405228758,-0.0934981918334961
27,0.18572545,0.78816277,0.01764705882352941,-0.09331670379638672
28,0.073097855,0.62190145,0.018300653594771243,-0.09095027923583984
29,0.21505976,0.47746047,0.01895424836601307,-0.08969929504394532
