,comp-1,comp-2,y
0,0.9961784,0.6575669,0.0
1,0.098542176,0.8405442,0.00065359477124183
2,0.33597073,0.18725441,0.00130718954248366
3,0.94461,0.20505773,0.00196078431372549
4,0.44214386,0.28329477,0.00261437908496732
5,0.5102586,0.17042565,0.0032679738562091504
6,0.20320751,0.105288364,0.00392156862745098
7,0.048132494,0.59485793,0.004575163398692811
8,0.41008988,0.14448878,0.00522875816993464
9,0.42138022,0.21886218,0.0058823529411764705
10,0.9910576,0.70980483,0.006535947712418301
11,0.2766917,0.47439218,0.00718954248366013
12,0.43939176,0.2599072,0.00784313725490196
13,0.88545173,0.61712635,0.00849673202614379
14,0.6104639,0.6648117,0.009150326797385621
15,0.48048997,0.18435158,0.00980392156862745
16,0.41873017,0.1533784,0.01045751633986928
17,0.86497194,0.34461135,0.011111111111111112
18,0.2442027,0.82565683,0.011764705882352941
19,0.021444924,0.612347,0.01241830065359477
20,0.1593632,0.89348745,0.013071895424836602
21,0.8089687,0.46146345,0.013725490196078431
22,0.35239556,0.7086755,0.01437908496732026
23,0.78646106,0.37003925,0.015032679738562092
24,0.29297766,0.470082,0.01568627450980392
25,0.22609556,0.09370689,0.016339869281045753
26,0.73222816,0.15055121,0.01699346405228758
27,0.41620535,0.15961798,0.01764705882352941
28,0.15093377,0.81437546,0.018300653594771243
29,0.14762412,0.81669563,0.01895424836601307
30,0.41504458,0.21116762,0.0196078431372549
31,0.30264696,0.020758186,0.020261437908496733
32,0.22139877,0.09291919,0.02091503267973856
33,0.36501393,0.08005725,0.021568627450980392
34,0.3315196,0.06438774,0.022222222222222223
35,0.17396304,0.5443102,0.02287581699346405
36,0.3190124,0.74446255,0.023529411764705882
37,0.19833487,0.07614318,0.024183006535947713
38,0.0037952766,0.62389976,0.02483660130718954
39,0.03579648,0.58097315,0.025490196078431372
40,0.44882005,0.031685267,0.026143790849673203
41,0.29429084,0.0072030295,0.02679738562091503
42,0.82940865,0.43899062,0.027450980392156862
43,0.7962033,0.31201088,0.028104575163398694
44,0.6815045,0.8636142,0.02875816993464052
45,0.58740926,0.67940754,0.029411764705882353
46,0.34782636,0.46503124,0.030065359477124184
47,0.38336176,0.07267654,0.03071895424836601
48,0.3352055,0.028409135,0.03137254901960784
49,0.22442593,0.07858928,0.03202614379084967
50,0.39043856,0.08150392,0.032679738562091505
51,0.74772537,0.10937327,0.03333333333333333
52,0.21110502,0.2687809,0.03398692810457516
53,0.33164698,0.4661337,0.034640522875816995
54,0.049045432,0.7206638,0.03529411764705882
55,0.6737705,0.88230234,0.03594771241830065
56,0.27658165,0.3708029,0.036601307189542485
57,0.22619748,0.0680365,0.03725490196078431
58,0.2569845,0.8244358,0.03790849673202614
59,0.39435753,0.42610177,0.038562091503267976
60,0.66553855,0.2181301,0.0392156862745098
61,0.25308183,0.088087715,0.03986928104575163
62,0.059087608,0.72412366,0.040522875816993466
63,0.26066133,0.113151364,0.041176470588235294
64,0.75297576,0.34773332,0.04183006535947712
65,0.031355884,0.41372564,0.042483660130718956
66,0.4248814,0.5569744,0.043137254901960784
67,0.415779,0.37968835,0.04379084967320261
68,0.019390842,0.6383477,0.044444444444444446
69,0.22349106,0.11561328,0.045098039215686274
70,0.27934748,0.17307407,0.0457516339869281
71,0.016999625,0.676174,0.046405228758169936
72,0.673816,0.18374157,0.047058823529411764
73,0.660674,0.20325686,0.04771241830065359
74,0.21471916,0.3598823,0.048366013071895426
75,0.16678336,0.7735084,0.049019607843137254
76,0.36658037,0.4974004,0.04967320261437908
77,0.42487103,0.826933,0.05032679738562092
78,0.34985712,0.10306232,0.050980392156862744
79,0.29462102,0.11619774,0.05163398692810457
80,0.22964749,0.27807906,0.05228758169934641
81,0.25417295,0.11147177,0.052941176470588235
82,0.07404154,0.50048655,0.05359477124183006
83,0.27731675,0.89813447,0.0542483660130719
84,0.26791587,0.181274,0.054901960784313725
85,0.020520948,0.41645545,0.05555555555555555
86,0.8288062,0.28306714,0.05620915032679739
87,0.034903865,0.52186394,0.056862745098039215
88,0.8010977,0.1278422,0.05751633986928104
89,0.22156394,0.793749,0.05816993464052288
90,0.75255585,0.2126532,0.058823529411764705
91,0.19232707,0.8261132,0.05947712418300653
92,0.6790531,0.7051501,0.06013071895424837
93,0.2732239,0.56940657,0.060784313725490195
94,0.5728315,0.28892362,0.06143790849673202
95,0.14948453,0.221497,0.06209150326797386
96,0.011647751,0.6336981,0.06274509803921569
97,0.7847267,0.24083768,0.06339869281045751
98,0.27643362,0.62823427,0.06405228758169934
99,0.2789286,0.15769523,0.06470588235294118
100,0.02710082,0.42568436,0.06535947712418301
101,0.31002316,0.10987185,0.06601307189542484
102,0.47588494,0.30127513,0.06666666666666667
103,0.2769022,0.17926668,0.0673202614379085
104,0.8317149,0.26657945,0.06797385620915032
105,0.84314,0.5856933,0.06862745098039216
106,0.11121541,0.73543113,0.06928104575163399
107,0.43326038,0.029438423,0.06993464052287582
108,0.47258732,0.34502515,0.07058823529411765
109,0.3489407,0.57894546,0.07124183006535947
110,0.8382145,0.26978448,0.0718954248366013
111,0.23210682,0.80731636,0.07254901960784314
112,0.8647045,0.11081117,0.07320261437908497
113,0.03537641,0.42695826,0.0738562091503268
114,0.39347342,0.29652742,0.07450980392156863
115,0.6050753,0.6173013,0.07516339869281045
116,0.46907997,0.038931064,0.07581699346405228
117,0.06271065,0.44256502,0.07647058823529412
118,0.27370566,0.614442,0.07712418300653595
119,0.40816668,0.75142086,0.07777777777777778
120,0.7220868,0.030619115,0.0784313725490196
121,0.636212,0.18937261,0.07908496732026143
122,0.72593796,0.40775374,0.07973856209150326
123,0.74055,0.3957527,0.0803921568627451
124,0.7614431,0.1318198,0.08104575163398693
125,0.7853106,0.10452889,0.08169934640522876
126,0.81220007,0.074445784,0.08235294117647059
127,0.8323467,0.35338968,0.08300653594771241
128,0.21885978,0.77189684,0.08366013071895424
129,0.25341696,0.41028807,0.08431372549019608
130,0.74746937,0.13703,0.08496732026143791
131,0.7692392,0.13510482,0.08562091503267974
132,0.82175857,0.4438547,0.08627450980392157
133,0.7574294,0.38634902,0.0869281045751634
134,0.17414407,0.85724795,0.08758169934640522
135,0.6502413,0.19696632,0.08823529411764706
