,comp-1,comp-2,y
0,0.43675706,0.8194903,0.0
1,0.9856097,0.6106298,0.00065359477124183
2,0.92400825,0.7951589,0.00130718954248366
3,0.46878752,0.5658503,0.00196078431372549
4,0.78694355,0.6040711,0.00261437908496732
5,0.39480734,0.13985023,0.0032679738562091504
6,0.97832537,0.6660735,0.00392156862745098
7,0.79258686,0.6117371,0.004575163398692811
8,0.78845936,0.66716325,0.00522875816993464
9,0.8172294,0.61255777,0.0058823529411764705
10,0.30214712,0.706585,0.006535947712418301
11,0.39227718,0.8051395,0.00718954248366013
12,0.575613,0.24746338,0.00784313725490196
13,0.8391855,0.6594339,0.00849673202614379
14,0.9415379,0.6521512,0.009150326797385621
15,0.6468806,0.46617895,0.00980392156862745
16,0.58045083,0.8365726,0.01045751633986928
17,0.49805346,0.21753784,0.011111111111111112
18,0.8069015,0.66006404,0.011764705882352941
19,0.86620194,0.5217371,0.01241830065359477
20,0.87254614,0.57632774,0.013071895424836602
21,0.862421,0.65064776,0.013725490196078431
22,0.56625575,0.76115656,0.01437908496732026
23,0.9063437,0.7923521,0.015032679738562092
24,0.83749455,0.69877017,0.01568627450980392
25,0.46015102,0.37459797,0.016339869281045753
26,0.8206614,0.6261344,0.01699346405228758
27,0.6864403,0.5658279,0.01764705882352941
28,0.48758647,0.5455069,0.018300653594771243
29,0.7700913,0.7173044,0.01895424836601307
30,0.69678736,0.86411655,0.0196078431372549
31,0.7914962,0.6586062,0.020261437908496733
32,0.410959,0.16325796,0.02091503267973856
33,0.7109427,0.42025876,0.021568627450980392
34,0.49680132,0.87884074,0.022222222222222223
35,0.52232206,0.8561489,0.02287581699346405
36,0.8527829,0.5435313,0.023529411764705882
37,0.6126828,0.7254001,0.024183006535947713
38,0.6841638,0.5043091,0.02483660130718954
39,0.6859624,0.58286774,0.025490196078431372
40,0.78896844,0.65707994,0.026143790849673203
41,0.8099401,0.6809452,0.02679738562091503
42,0.43909737,0.641124,0.027450980392156862
43,0.39138776,0.876407,0.028104575163398694
44,0.8952641,0.5766216,0.02875816993464052
45,0.95481604,0.6376117,0.029411764705882353
46,0.47156385,0.44286904,0.030065359477124184
47,0.57023174,0.65758693,0.03071895424836601
48,0.66274905,0.51317954,0.03137254901960784
49,0.7357213,0.62513083,0.03202614379084967
50,0.69922227,0.70620865,0.032679738562091505
51,0.8741645,0.40269956,0.03333333333333333
52,0.46006483,0.36159003,0.03398692810457516
53,0.70653933,0.59992164,0.034640522875816995
54,0.7376688,0.63921887,0.03529411764705882
55,0.3302081,0.3300052,0.03594771241830065
56,0.76089746,0.7119067,0.036601307189542485
57,0.65626526,0.61557466,0.03725490196078431
58,0.5018775,0.4526133,0.03790849673202614
59,0.66413623,0.574004,0.038562091503267976
60,0.6295511,0.6411178,0.0392156862745098
61,0.36929637,0.20801929,0.03986928104575163
62,0.4252218,0.19468163,0.040522875816993466
63,0.35235524,0.9729023,0.041176470588235294
64,0.65346736,0.11867192,0.04183006535947712
65,0.77430135,0.7000969,0.042483660130718956
66,0.87568134,0.30516824,0.043137254901960784
67,0.98531723,0.6858093,0.04379084967320261
68,0.7876484,0.71593374,0.044444444444444446
69,0.71896434,0.57952154,0.045098039215686274
70,0.38962126,0.9655247,0.0457516339869281
71,0.9402454,0.68398476,0.046405228758169936
72,0.3801066,0.98196256,0.047058823529411764
73,0.76302135,0.8203039,0.04771241830065359
74,0.70336306,0.58364654,0.048366013071895426
75,0.4188455,0.40197495,0.049019607843137254
76,0.37853053,0.9922068,0.04967320261437908
77,0.86270636,0.2523637,0.05032679738562092
78,0.41237456,0.25238392,0.050980392156862744
79,0.83246154,0.39591455,0.05163398692810457
80,0.5574815,0.6249856,0.05228758169934641
81,0.5442814,0.57951874,0.052941176470588235
82,0.6083403,0.6579471,0.05359477124183006
83,0.4325416,0.28510073,0.0542483660130719
84,0.8703534,0.23169568,0.054901960784313725
85,0.6793468,0.5100245,0.05555555555555555
86,0.7033392,0.4866517,0.05620915032679739
87,0.31404462,0.85660166,0.056862745098039215
88,0.8506289,0.22198041,0.05751633986928104
89,0.55234236,0.7451961,0.05816993464052288
90,0.63887334,0.2672046,0.058823529411764705
91,0.32196116,0.8379885,0.05947712418300653
92,0.42837197,0.24143213,0.06013071895424837
93,0.92491406,0.80486596,0.060784313725490195
94,0.93128735,0.32015654,0.06143790849673202
95,0.5439319,0.2644854,0.06209150326797386
96,0.68415827,0.34480667,0.06274509803921569
97,0.39360017,0.9459291,0.06339869281045751
98,0.33816117,0.37933347,0.06405228758169934
99,0.36962083,0.3096515,0.06470588235294118
100,0.58061934,0.36506966,0.06535947712418301
101,0.2386552,0.69517994,0.06601307189542484
102,0.50227463,0.63813466,0.06666666666666667
103,0.343963,0.7216306,0.0673202614379085
104,0.5069486,0.62769127,0.06797385620915032
105,0.60172325,0.6849407,0.06862745098039216
106,0.12020709,0.4590352,0.06928104575163399
107,0.40092143,0.15674782,0.06993464052287582
108,0.6134965,0.29966927,0.07058823529411765
109,0.43736276,0.28123596,0.07124183006535947
110,0.38943395,0.93978775,0.0718954248366013
111,0.32487604,0.20895612,0.07254901960784314
112,0.3099256,0.8291639,0.07320261437908497
113,0.25089398,0.7100695,0.0738562091503268
114,0.6982851,0.95722276,0.07450980392156863
115,0.25989327,0.68888766,0.07516339869281045
116,0.25935844,0.7092343,0.07581699346405228
117,0.4827358,0.94370914,0.07647058823529412
118,0.2462749,0.70020795,0.07712418300653595
119,0.38354173,0.96877706,0.07777777777777778
120,0.5928146,0.31016922,0.0784313725490196
121,0.4616503,0.62052435,0.07908496732026143
122,0.27080503,0.7024791,0.07973856209150326
123,0.83853257,0.18856902,0.0803921568627451
124,0.5349693,0.27199808,0.08104575163398693
125,0.5931364,0.59000397,0.08169934640522876
126,0.53208506,0.3188091,0.08235294117647059
127,0.90028924,0.545278,0.08300653594771241
128,0.53583485,0.5676815,0.08366013071895424
129,0.12046886,0.46147776,0.08431372549019608
130,0.64444995,0.9392344,0.08496732026143791
131,0.5341109,0.27562502,0.08562091503267974
132,0.4575431,0.62956303,0.08627450980392157
133,0.26270735,0.8422868,0.0869281045751634
134,0.25330642,0.7231705,0.08758169934640522
135,0.5822101,0.59113663,0.08823529411764706
136,0.36961848,0.4444362,0.08888888888888889
137,0.5296532,0.33130124,0.08954248366013072
138,0.33076948,0.93137544,0.09019607843137255
139,0.7560013,0.89289796,0.09084967320261438
140,0.2041535,0.77865446,0.0915032679738562
141,0.19321178,0.7666144,0.09215686274509804
142,0.95552075,0.7510676,0.09281045751633987
143,0.4121432,0.27919427,0.0934640522875817
144,0.37510416,0.3983215,0.09411764705882353
145,0.2228826,0.78461325,0.09477124183006536
146,0.8406783,0.57900834,0.09542483660130718
147,0.21551993,0.79636955,0.09607843137254903
148,0.7766256,0.1882465,0.09673202614379085
149,0.16321154,0.39507586,0.09738562091503268
150,0.31716558,0.92205054,0.09803921568627451
151,0.96774274,0.57622415,0.09869281045751634
152,0.5830478,0.6724765,0.09934640522875816
153,0.20407924,0.76210386,0.1
154,0.72155625,0.8219783,0.10065359477124183
155,0.19544083,0.7800331,0.10130718954248366
156,0.25532928,0.22029991,0.10196078431372549
157,0.24924877,0.29915056,0.10261437908496732
158,0.7402789,0.8522929,0.10326797385620914
159,0.20489946,0.79171735,0.10392156862745099
160,0.37450895,0.5921664,0.10457516339869281
161,0.8409467,0.5049359,0.10522875816993464
162,0.6881777,0.9338234,0.10588235294117647
163,0.31243694,0.89858866,0.1065359477124183
164,0.83939135,0.73236525,0.10718954248366012
165,0.2395522,0.7778161,0.10784313725490197
166,0.30406597,0.7207522,0.1084967320261438
167,0.18877767,0.7842727,0.10915032679738562
168,0.2815708,0.3127271,0.10980392156862745
169,0.9304993,0.4665498,0.11045751633986928
170,0.44275618,0.52017653,0.1111111111111111
171,0.22823082,0.789204,0.11176470588235295
172,0.57116616,0.45482188,0.11241830065359477
173,0.23612995,0.52250147,0.1130718954248366
174,0.40466568,0.8369142,0.11372549019607843
175,0.2593396,0.3044761,0.11437908496732026
176,0.21261714,0.7777944,0.11503267973856209
177,0.20545907,0.8725734,0.11568627450980393
178,0.25427723,0.46309698,0.11633986928104575
179,0.23149432,0.5919595,0.11699346405228758
180,0.4505969,0.48300716,0.11764705882352941
181,0.5913526,0.37063512,0.11830065359477124
182,0.45373598,0.49064097,0.11895424836601307
183,0.44511968,0.50899726,0.11960784313725491
184,0.2399053,0.43581662,0.12026143790849673
185,0.18184222,0.72862154,0.12091503267973856
186,0.083905056,0.48836482,0.12156862745098039
187,0.21020538,0.5275362,0.12222222222222222
188,0.27274767,0.773534,0.12287581699346405
189,0.36911714,0.47573248,0.12352941176470589
190,0.8160726,0.584068,0.12418300653594772
191,0.26495668,0.30031145,0.12483660130718954
192,0.60600847,0.44631642,0.12549019607843137
193,0.36519688,0.84793264,0.1261437908496732
194,0.12459972,0.40706995,0.12679738562091503
195,0.8177978,0.2940304,0.12745098039215685
196,0.4221155,0.53053004,0.12810457516339868
197,0.575447,0.35105142,0.1287581699346405
198,0.24268201,0.7860621,0.12941176470588237
199,0.19900846,0.631571,0.1300653594771242
200,0.6800391,0.6412609,0.13071895424836602
201,0.47524777,0.89404774,0.13137254901960785
202,0.6651143,0.81770676,0.13202614379084968
203,0.94952494,0.42345667,0.1326797385620915
204,0.27179635,0.58202666,0.13333333333333333
205,0.45423687,0.09186081,0.13398692810457516
206,0.80772364,0.47593927,0.134640522875817
207,0.26835713,0.78420544,0.13529411764705881
208,0.20304361,0.6262,0.13594771241830064
209,0.2115018,0.8721802,0.13660130718954247
210,0.15917248,0.43800804,0.13725490196078433
211,0.33280352,0.44965062,0.13790849673202615
212,0.25081953,0.5989114,0.13856209150326798
213,0.27275595,0.78376997,0.1392156862745098
214,0.016419692,0.5881376,0.13986928104575164
215,0.31320858,0.5788704,0.14052287581699346
216,0.19240229,0.64229894,0.1411764705882353
217,0.26219234,0.7975687,0.14183006535947712
218,0.27536377,0.59897083,0.14248366013071895
219,0.6953886,0.683122,0.14313725490196078
220,0.26422048,0.5555854,0.1437908496732026
221,0.12926096,0.6308172,0.14444444444444443
222,0.44317782,0.4810571,0.1450980392156863
223,0.24019824,0.45318168,0.14575163398692811
224,0.27774563,0.5925416,0.14640522875816994
225,0.12822403,0.41371134,0.14705882352941177
226,0.68349904,0.53756917,0.1477124183006536
227,0.69989777,0.5300267,0.14836601307189543
228,0.0764826,0.49662018,0.14901960784313725
229,0.05131466,0.53075117,0.14967320261437908
230,0.37772378,0.044293594,0.1503267973856209
231,0.7622744,0.705962,0.15098039215686274
232,0.24343789,0.4575369,0.15163398692810456
233,0.006970079,0.61099124,0.1522875816993464
234,0.01732995,0.63766307,0.15294117647058825
235,0.77118915,0.7720887,0.15359477124183007
236,0.23931132,0.52701384,0.1542483660130719
237,0.018230911,0.60386837,0.15490196078431373
238,0.5051744,0.022196779,0.15555555555555556
239,0.8791623,0.4118004,0.15620915032679739
240,0.12998301,0.61388856,0.1568627450980392
241,0.8824433,0.2946212,0.15751633986928104
242,0.14509611,0.40569365,0.15816993464052287
243,0.38448206,0.15546961,0.1588235294117647
244,0.02386297,0.61298114,0.15947712418300652
245,0.124229535,0.620249,0.16013071895424835
246,0.016724782,0.62603015,0.1607843137254902
247,0.037989333,0.52715635,0.16143790849673204
248,0.13475373,0.62113285,0.16209150326797386
249,0.03741362,0.64558434,0.1627450980392157
250,0.008958873,0.60202307,0.16339869281045752
251,0.009942301,0.4945575,0.16405228758169935
252,0.026240157,0.5909821,0.16470588235294117
253,0.08071475,0.6960013,0.165359477124183
254,0.062055994,0.5050201,0.16601307189542483
255,0.24902236,0.34250104,0.16666666666666666
256,0.68462056,0.185667,0.16732026143790849
257,0.0063458104,0.6249693,0.16797385620915034
258,0.6910978,0.18509342,0.16862745098039217
259,0.0,0.6339699,0.169281045751634
260,0.63911045,0.3515819,0.16993464052287582
261,0.26186067,0.7861771,0.17058823529411765
262,0.028103774,0.6015605,0.17124183006535948
263,0.6742411,0.21064346,0.1718954248366013
264,0.06959516,0.49809882,0.17254901960784313
265,0.01363774,0.647175,0.17320261437908496
266,0.59438336,0.32542747,0.1738562091503268
267,0.1900237,0.53468436,0.17450980392156862
268,0.70610243,0.2633661,0.17516339869281045
269,0.048802108,0.48630705,0.1758169934640523
270,0.70866287,0.1608617,0.17647058823529413
271,0.68061024,0.29793116,0.17712418300653596
272,0.690847,0.14567342,0.17777777777777778
273,0.70906055,0.16552088,0.1784313725490196
274,0.6860738,0.25813776,0.17908496732026144
275,0.047015138,0.47063532,0.17973856209150327
276,0.044219907,0.51374066,0.1803921568627451
277,0.15275422,0.3215115,0.18104575163398692
278,0.39268798,0.124710284,0.18169934640522875
279,0.06261127,0.42722893,0.18235294117647058
280,0.6998736,0.16427499,0.1830065359477124
281,0.24266647,0.4615081,0.18366013071895426
282,0.08372208,0.42131442,0.1843137254901961
283,0.1828565,0.77954215,0.18496732026143792
284,0.5052436,0.6970053,0.18562091503267975
285,0.09083134,0.36792716,0.18627450980392157
286,0.035365913,0.45726982,0.1869281045751634
287,0.5967114,0.37642425,0.18758169934640523
288,0.6328914,0.27147835,0.18823529411764706
289,0.08676978,0.39378005,0.18888888888888888
290,0.69290894,0.2299616,0.1895424836601307
291,0.6724138,0.15861624,0.19019607843137254
292,0.09598171,0.4070591,0.19084967320261437
293,0.86647034,0.8279734,0.19150326797385622
294,0.44636118,0.06315634,0.19215686274509805
295,0.57051057,0.37098268,0.19281045751633988
296,0.6667847,0.17559056,0.1934640522875817
297,0.018202122,0.49940506,0.19411764705882353
298,0.53647196,0.8752074,0.19477124183006536
299,0.67085874,0.48268017,0.1954248366013072
300,0.5728223,0.22497931,0.19607843137254902
301,0.034813978,0.50254387,0.19673202614379084
302,0.62382454,0.2721466,0.19738562091503267
303,0.6972673,0.23505917,0.1980392156862745
304,0.40257925,0.10540217,0.19869281045751633
305,0.10566872,0.40615588,0.19934640522875818
306,0.11682165,0.36727723,0.2
307,0.9407696,0.3159736,0.20065359477124184
308,0.66274804,0.34935126,0.20130718954248367
309,0.6462435,0.32913926,0.2019607843137255
310,0.69214916,0.14334096,0.20261437908496732
311,0.6379808,0.2025594,0.20326797385620915
312,0.027414747,0.42481908,0.20392156862745098
313,0.09897431,0.41593733,0.2045751633986928
314,0.04655079,0.41053328,0.20522875816993463
315,0.69455564,0.34325886,0.20588235294117646
316,0.03287424,0.41771045,0.2065359477124183
317,0.6654784,0.18831559,0.20718954248366014
318,0.56905216,0.2001987,0.20784313725490197
319,0.6503932,0.33351976,0.2084967320261438
320,0.6276223,0.30134928,0.20915032679738563
321,0.5226624,0.6129943,0.20980392156862746
322,0.62464625,0.22550176,0.21045751633986928
323,0.6758632,0.17086388,0.2111111111111111
324,0.5296422,0.16970906,0.21176470588235294
325,0.45524874,0.021083634,0.21241830065359477
326,0.08031717,0.5317377,0.2130718954248366
327,0.614196,0.17862834,0.21372549019607842
328,0.6761397,0.21563523,0.21437908496732025
329,0.5002793,0.037623685,0.2150326797385621
330,0.52942866,0.15546474,0.21568627450980393
331,0.6828027,0.21479838,0.21633986928104576
332,0.6861425,0.17058915,0.2169934640522876
333,0.19573544,0.5345887,0.21764705882352942
334,0.025218474,0.47866455,0.21830065359477124
335,0.45712492,0.805488,0.21895424836601307
336,0.57965946,0.8803786,0.2196078431372549
337,0.53704774,0.5497136,0.22026143790849673
338,0.5402115,0.08979064,0.22091503267973855
339,0.4510686,0.81091833,0.22156862745098038
340,0.059629165,0.44348964,0.2222222222222222
341,0.6602428,0.18864536,0.22287581699346407
342,0.024559794,0.43795925,0.2235294117647059
343,0.6104435,0.2217756,0.22418300653594772
344,0.35288438,0.98231983,0.22483660130718955
345,0.039137863,0.60917896,0.22549019607843138
346,0.014933497,0.6170623,0.2261437908496732
347,0.704595,0.40797377,0.22679738562091503
348,0.04803615,0.6393135,0.22745098039215686
349,0.70343995,0.32581368,0.2281045751633987
350,0.5170364,0.17620824,0.22875816993464052
351,0.7959868,0.18492875,0.22941176470588234
352,0.8133159,0.20729019,0.23006535947712417
353,0.5194087,0.13461429,0.23071895424836603
354,0.5272786,0.13897541,0.23137254901960785
355,0.89867723,0.52042973,0.23202614379084968
356,0.7305121,0.89637387,0.2326797385620915
357,0.3348323,0.8736817,0.23333333333333334
358,0.8567106,0.23281533,0.23398692810457516
359,0.5425628,0.2062593,0.234640522875817
360,0.4357382,0.89287496,0.23529411764705882
361,0.6092014,0.254663,0.23594771241830065
362,0.6029163,0.1823827,0.23660130718954248
363,0.17217532,0.64328873,0.2372549019607843
364,0.37677094,1.0,0.23790849673202613
365,0.6962913,0.9264777,0.238562091503268
366,0.6308134,0.21038866,0.23921568627450981
367,0.5821526,0.13956034,0.23986928104575164
368,0.57421964,0.09089309,0.24052287581699347
369,0.7489913,0.83199114,0.2411764705882353
370,0.5989368,0.5603923,0.24183006535947713
371,0.62960106,0.15535884,0.24248366013071895
372,0.68703926,0.19387847,0.24313725490196078
373,0.6027108,0.118843,0.2437908496732026
374,0.8905551,0.25499895,0.24444444444444444
375,0.64148194,0.23772155,0.24509803921568626
376,0.65632737,0.20190826,0.2457516339869281
377,0.7175185,0.38784665,0.24640522875816995
378,0.60319597,0.07654658,0.24705882352941178
379,0.69780123,0.41050914,0.2477124183006536
380,0.13988107,0.7073255,0.24836601307189543
381,0.7008686,0.37684715,0.24901960784313726
382,0.17153922,0.7196997,0.2496732026143791
383,0.23031314,0.5343035,0.2503267973856209
384,0.09572757,0.38620216,0.25098039215686274
385,0.4641095,0.14320108,0.25163398692810457
386,0.33897638,0.13044569,0.2522875816993464
387,0.7514012,0.40249977,0.2529411764705882
388,0.99276984,0.6661874,0.25359477124183005
389,0.052236225,0.51455677,0.2542483660130719
390,0.34873804,0.21939795,0.2549019607843137
391,0.70236397,0.9667164,0.25555555555555554
392,0.46988466,0.38412106,0.25620915032679736
393,0.6257794,0.27756235,0.2568627450980392
394,0.073609106,0.55764985,0.257516339869281
395,0.55297834,0.35714692,0.2581699346405229
396,0.4506571,0.8052261,0.25882352941176473
397,0.80849844,0.22290464,0.25947712418300656
398,0.38744774,0.5307942,0.2601307189542484
399,0.115615346,0.3058994,0.2607843137254902
400,0.5374713,0.5149381,0.26143790849673204
401,0.57854927,0.119399786,0.26209150326797387
402,0.534584,0.3463561,0.2627450980392157
403,0.1954306,0.54344803,0.2633986928104575
404,0.6112297,0.489051,0.26405228758169935
405,0.49883026,0.13628393,0.2647058823529412
406,0.30157045,0.81429124,0.265359477124183
407,0.12073174,0.34777462,0.26601307189542484
408,0.7089711,0.35474044,0.26666666666666666
409,0.14780308,0.30576795,0.2673202614379085
410,0.17214708,0.6244724,0.2679738562091503
411,0.5817059,0.8926566,0.26862745098039215
412,0.6993432,0.1891221,0.269281045751634
413,0.055268917,0.42887202,0.2699346405228758
414,0.20029162,0.60091317,0.27058823529411763
415,0.2536698,0.60947555,0.27124183006535946
416,0.13959715,0.692083,0.2718954248366013
417,0.5757648,0.23339772,0.2725490196078431
418,0.60676783,0.25160566,0.27320261437908494
419,0.58340216,0.33424127,0.2738562091503268
420,0.3889314,0.48255107,0.27450980392156865
421,0.22959033,0.696292,0.2751633986928105
422,0.6066843,0.054306395,0.2758169934640523
423,0.15003537,0.684256,0.27647058823529413
424,0.61256003,0.16495973,0.27712418300653596
425,0.6501728,0.15516791,0.2777777777777778
426,0.2106903,0.61236453,0.2784313725490196
427,0.5897558,0.11279051,0.27908496732026145
428,0.38083538,0.48865262,0.2797385620915033
429,0.50655615,0.77368706,0.2803921568627451
430,0.5518479,0.11718325,0.28104575163398693
431,0.20270772,0.3291693,0.28169934640522876
432,0.42563403,0.8939746,0.2823529411764706
433,0.15376519,0.7037009,0.2830065359477124
434,0.1875724,0.5277611,0.28366013071895424
435,0.55788714,0.29053298,0.28431372549019607
436,0.67512953,0.25242138,0.2849673202614379
437,0.7283651,0.38620853,0.2856209150326797
